C	V	Word	Previous	Next	Lemma	ESN	Role	Morphology
4	11	κρίνεις		,	κρίνω	G29190	V	IPA2,,S,
4	11	οὐκ			οὐ	G37560	DO	,,,,,,,
4	11	εἶ			εἰμί	G15100	V	IPA2,,S,
4	11	ποιητὴς			ποιητής	G41630	N	,,,,NMS,
4	11	νόμου		,	νόμος	G35510	N	,,,,GMS,
4	11	ἀλλὰ			ἀλλά	G02350	CO	,,,,,,,
4	11	κριτής		.	κριτής	G29230	N	,,,,NMS,
4	12	εἷς			εἷς	G15200	NP	,,,NMS,
4	12	ἐστιν			εἰμί	G15100	V	IPA3,,S,
4	12	νομοθέτης			νομοθέτης	G35500	N	,,,,NMS,
4	12	καὶ			καί	G25320	CC	,,,,,,,
4	12	κριτής		,	κριτής	G29230	N	,,,,NMS,
4	12	ὁ			ὁ	G35880	RD	,,,NMS,
4	12	δυνάμενος			δύναμαι	G14100	V	PPM,NMS,
4	12	σῶσαι			σῴζω	G49820	V	NAA,,,,,
4	12	καὶ			καί	G25320	CC	,,,,,,,
4	12	ἀπολέσαι		.	ἀπόλλυμι	G06220	V	NAA,,,,,
4	12	σὺ			σύ	G47710	RP	,,2N,S,
4	12	δὲ			δέ	G11610	CC	,,,,,,,
4	12	τίς			τίς	G51010	RT	,,,NMS,
4	12	εἶ		,	εἰμί	G15100	V	IPA2,,S,
4	12	ὁ			ὁ	G35880	RD	,,,VMS,
4	12	κρίνων			κρίνω	G29190	V	PPA,VMS,
4	12	τὸν			ὁ	G35880	EP	,,,AMS,
4	12	πλησίον		?	πλησίον	G41390	NS	,,,AMS,
4	13	ἄγε			ἄγω	G00710	V	MPA2,,S,
4	13	νῦν		,	νῦν	G35680	D	,,,,,,,,
4	13	οἱ			ὁ	G35880	RD	,,,VMP,
4	13	λέγοντες		,	λέγω	G30040	V	PPA,VMP,
4	13	σήμερον			σήμερον	G45940	D	,,,,,,,,
4	13	ἢ			ἤ	G22280	CC	,,,,,,,
4	13	αὔριον		,	αὔριον	G08390	D	,,,,,,,,
4	13	πορευσόμεθα			πορεύω	G41980	V	IFM1,,P,
4	13	εἰς			εἰς	G15190	P	,,,,A,,,
4	13	τήνδε			ὅδε	G35920	ED	,,,AFS,
4	13	τὴν			ὁ	G35880	EA	,,,AFS,
4	13	πόλιν		,	πόλις	G41720	N	,,,,AFS,
4	13	καὶ			καί	G25320	CC	,,,,,,,
4	13	ποιήσομεν			ποιέω	G41600	V	IFA1,,P,
4	13	ἐκεῖ			ἐκεῖ	G15630	D	,,,,,,,,
4	13	ἐνιαυτὸν		,	ἐνιαυτός	G17630	N	,,,,AMS,
4	13	καὶ			καί	G25320	CC	,,,,,,,
4	13	ἐμπορευσόμεθα		,	ἐμπορεύομαι	G17100	V	IFM1,,P,
4	13	καὶ			καί	G25320	CC	,,,,,,,
4	13	κερδήσομεν		.	κερδαίνω	G27700	V	IFA1,,P,
4	14	οἵτινες			ὅστις	G37480	RR	,,,NMP,
4	14	οὐκ			οὐ	G37560	D	,,,,,,,,
4	14	ἐπίστασθε			ἐπίσταμαι	G19870	V	IPM2,,P,
4	14	τὸ			ὁ	G35880	RR	,,,ANS,
4	14	τῆς			ὁ	G35880	RD	,,,GFS,
4	14	αὔριον		,	αὔριον	G08390	D	,,,,,,,,
4	14	ποία			ποῖος	G41690	ET	,,,NFS,
4	14	ἡ			ὁ	G35880	EA	,,,NFS,
4	14	ζωὴ			ζωή	G22220	N	,,,,NFS,
4	14	ὑμῶν		?	σύ	G47710	RP	,,2G,P,
4	14	ἀτμὶς			ἀτμίς	G08220	N	,,,,NFS,
4	14	γάρ			γάρ	G10630	CC	,,,,,,,
4	14	ἐστε		,	εἰμί	G15100	V	IPA2,,P,
4	14	ἡ			ὁ	G35880	RD	,,,NFS,
4	14	πρὸς			πρός	G43140	P	,,,,A,,,
4	14	ὀλίγον			ὀλίγος	G36410	RI	,,,ANS,
4	14	φαινομένη		,	φαίνω	G53160	V	PPM,NFS,
4	14	ἔπειτα			ἔπειτα	G18990	D	,,,,,,,,
4	14	καὶ			καί	G25320	D	,,,,,,,,
4	14	ἀφανιζομένη		.	ἀφανίζω	G08530	V	PPP,NFS,
4	15	ἀντὶ			ἀντί	G04730	P	,,,,G,,,
4	15	τοῦ			ὁ	G35880	RD	,,,GNS,
4	15	λέγειν			λέγω	G30040	V	NPA,,,,,
4	15	ὑμᾶς		,	σύ	G47710	RP	,,2A,P,
4	15	ἐὰν			ἐάν	G14370	CS	,,,,,,,
4	15	ὁ			ὁ	G35880	EA	,,,NMS,
4	15	Κύριος			κύριος	G29620	N	,,,,NMS,
4	15	θελήσῃ		,	θέλω	G23090	V	SAA3,,S,
4	15	καὶ			καί	G25320	DO	,,,,,,,
4	15	ζήσομεν			ζάω	G21980	V	IFA1,,P,
4	15	καὶ			καί	G25320	CO	,,,,,,,
4	15	ποιήσομεν		,	ποιέω	G41600	V	IFA1,,P,
4	15	τοῦτο			οὗτος	G37780	RD	,,,ANS,
4	15	ἢ			ἤ	G22280	CC	,,,,,,,
4	15	ἐκεῖνο		.	ἐκεῖνος	G15650	RD	,,,ANS,
4	16	νῦν			νῦν	G35680	D	,,,,,,,,
4	16	δὲ			δέ	G11610	CC	,,,,,,,
4	16	καυχᾶσθε			καυχάομαι	G27440	V	IPM2,,P,
4	16	ἐν			ἐν	G17220	P	,,,,D,,,
4	16	ταῖς			ὁ	G35880	EA	,,,DFP,
4	16	ἀλαζονίαις			ἀλαζονία	G02120	N	,,,,DFP,
4	16	ὑμῶν		.	σύ	G47710	RP	,,2G,P,
4	16	πᾶσα			πᾶς	G39560	EQ	,,,NFS,
4	16	καύχησις			καύχησις	G27460	N	,,,,NFS,
4	16	τοιαύτη			τοιοῦτος	G51080	ED	,,,NFS,
4	16	πονηρά			πονηρός	G41900	NP	,,,NFS,
4	16	ἐστιν		.	εἰμί	G15100	V	IPA3,,S,
4	17	εἰδότι			εἴδω	G14920	V	PEA,DMS,
4	17	οὖν			οὖν	G37670	CC	,,,,,,,
4	17	καλὸν			καλός	G25700	NS	,,,ANS,
4	17	ποιεῖν		,	ποιέω	G41600	V	NPA,,,,,
4	17	καὶ			καί	G25320	CC	,,,,,,,
4	17	μὴ			μή	G33610	D	,,,,,,,,
4	17	ποιοῦντι		,	ποιέω	G41600	V	PPA,DMS,
4	17	ἁμαρτία			ἁμαρτία	G02660	N	,,,,NFS,
4	17	αὐτῷ			αὐτός	G08460	RP	,,3DMS,
4	17	ἐστιν		.	εἰμί	G15100	V	IPA3,,S,
5	1	ἄγε			ἄγω	G00710	V	MPA2,,S,
5	1	νῦν		,	νῦν	G35680	D	,,,,,,,,
5	1	οἱ			ὁ	G35880	EA	,,,VMP,
5	1	πλούσιοι		,	πλούσιος	G41450	NS	,,,VMP,
5	1	κλαύσατε		,	κλαίω	G27990	V	MAA2,,P,
5	1	ὀλολύζοντες			ὀλολύζω	G36490	V	PPA,NMP,
5	1	ἐπὶ			ἐπί	G19090	P	,,,,D,,,
5	1	ταῖς			ὁ	G35880	EA	,,,DFP,
5	1	ταλαιπωρίαις			ταλαιπωρία	G50040	N	,,,,DFP,
5	1	ὑμῶν			σύ	G47710	RP	,,2G,P,
5	1	ταῖς			ὁ	G35880	RD	,,,DFP,
5	1	ἐπερχομέναις		.	ἐπέρχομαι	G19040	V	PPM,DFP,
5	2	ὁ			ὁ	G35880	EA	,,,NMS,
5	2	πλοῦτος			πλοῦτος	G41490	N	,,,,NMS,
5	2	ὑμῶν			σύ	G47710	RP	,,2G,P,
5	2	σέσηπεν		,	σήπω	G45950	V	IEA3,,S,
5	2	καὶ			καί	G25320	CC	,,,,,,,
5	2	τὰ			ὁ	G35880	EA	,,,NNP,
5	2	ἱμάτια			ἱμάτιον	G24400	N	,,,,NNP,
5	2	ὑμῶν			σύ	G47710	RP	,,2G,P,
5	2	σητόβρωτα			σητόβρωτος	G45980	NP	,,,NNP,
5	2	γέγονεν		.	γίνομαι	G10960	V	IEA3,,S,
5	3	ὁ			ὁ	G35880	EA	,,,NMS,
5	3	χρυσὸς			χρυσός	G55570	N	,,,,NMS,
5	3	ὑμῶν			σύ	G47710	RP	,,2G,P,
5	3	καὶ			καί	G25320	CC	,,,,,,,
5	3	ὁ			ὁ	G35880	EA	,,,NMS,
5	3	ἄργυρος			ἄργυρος	G06960	N	,,,,NMS,
5	3	κατίωται		,	κατιόω	G27280	V	IEP3,,S,
5	3	καὶ			καί	G25320	CC	,,,,,,,
5	3	ὁ			ὁ	G35880	EA	,,,NMS,
5	3	ἰὸς			ἰός	G24470	N	,,,,NMS,
5	3	αὐτῶν			αὐτός	G08460	RP	,,3GMP,
5	3	εἰς			εἰς	G15190	P	,,,,A,,,
5	3	μαρτύριον			μαρτύριον	G31420	N	,,,,ANS,
5	3	ὑμῖν			σύ	G47710	RP	,,2D,P,
5	3	ἔσται		,	εἰμί	G15100	V	IFM3,,S,
5	3	καὶ			καί	G25320	CC	,,,,,,,
5	3	φάγεται			ἐσθίω	G20680	V	IFM3,,S,
5	3	τὰς			ὁ	G35880	EA	,,,AFP,
5	3	σάρκας			σάρξ	G45610	N	,,,,AFP,
5	3	ὑμῶν			σύ	G47710	RP	,,2G,P,
5	3	ὡς			ὡς	G56130	CS	,,,,,,,
5	3	πῦρ		.	πῦρ	G44420	N	,,,,NNS,
5	3	ἐθησαυρίσατε			θησαυρίζω	G23430	V	IAA2,,P,
5	3	ἐν			ἐν	G17220	P	,,,,D,,,
5	3	ἐσχάταις			ἔσχατος	G20780	EO	,,,DFP,
5	3	ἡμέραις		.	ἡμέρα	G22500	N	,,,,DFP,
5	4	ἰδοὺ		,	ὁράω	G37080	IDMAA2	,S,
5	4	ὁ			ὁ	G35880	EA	,,,NMS,
5	4	μισθὸς			μισθός	G34080	N	,,,,NMS,
5	4	τῶν			ὁ	G35880	EA	,,,GMP,
5	4	ἐργατῶν		,	ἐργάτης	G20400	N	,,,,GMP,
5	4	τῶν			ὁ	G35880	RD	,,,GMP,
5	4	ἀμησάντων			ἀμάω	G02700	V	PAA,GMP,
5	4	τὰς			ὁ	G35880	EA	,,,AFP,
5	4	χώρας			χώρα	G55610	N	,,,,AFP,
5	4	ὑμῶν		,	σύ	G47710	RP	,,2G,P,
5	4	ὁ			ὁ	G35880	RD	,,,NMS,
5	4	ἀφυστερημένος			ἀφυστερέω	G08795	V	PEP,NMS,
5	4	ἀφ’			ἀπό	G05750	P	,,,,G,,,
5	4	ὑμῶν		,	σύ	G47710	RP	,,2G,P,
5	4	κράζει		,	κράζω	G28960	V	IPA3,,S,
5	4	καὶ			καί	G25320	CC	,,,,,,,
5	4	αἱ			ὁ	G35880	EA	,,,NFP,
5	4	βοαὶ			βοή	G09950	N	,,,,NFP,
5	4	τῶν			ὁ	G35880	RD	,,,GMP,
5	4	θερισάντων		,	θερίζω	G23250	V	PAA,GMP,
5	4	εἰς			εἰς	G15190	P	,,,,A,,,
5	4	τὰ			ὁ	G35880	EA	,,,ANP,
5	4	ὦτα			οὖς	G37750	N	,,,,ANP,
5	4	Κυρίου			κύριος	G29620	N	,,,,GMS,
5	4	Σαβαὼθ			Σαβαώθ	G45190	N	,,,,GMPI
5	4	εἰσελήλυθαν		.	εἰσέρχομαι	G15250	V	IEA3,,P,
5	5	ἐτρυφήσατε			τρυφάω	G51710	V	IAA2,,P,
5	5	ἐπὶ			ἐπί	G19090	P	,,,,G,,,
5	5	τῆς			ὁ	G35880	EA	,,,GFS,
5	5	γῆς		.	γῆ	G10930	N	,,,,GFS,
5	5	καὶ			καί	G25320	CC	,,,,,,,
5	5	ἐσπαταλήσατε		,	σπαταλάω	G46840	V	IAA2,,P,
5	5	ἐθρέψατε			τρέφω	G51420	V	IAA2,,P,
5	5	τὰς			ὁ	G35880	EA	,,,AFP,
5	5	καρδίας			καρδία	G25880	N	,,,,AFP,
5	5	ὑμῶν			σύ	G47710	RP	,,2G,P,
5	5	ἐν			ἐν	G17220	P	,,,,D,,,
5	5	ἡμέρᾳ			ἡμέρα	G22500	N	,,,,DFS,
5	5	σφαγῆς		.	σφαγή	G49670	N	,,,,GFS,
5	6	κατεδικάσατε		,	καταδικάζω	G26130	V	IAA2,,P,
5	6	ἐφονεύσατε			φονεύω	G54070	V	IAA2,,P,
5	6	τὸν			ὁ	G35880	EA	,,,AMS,
5	6	δίκαιον		,	δίκαιος	G13420	NS	,,,AMS,
5	6	οὐκ			οὐ	G37560	D	,,,,,,,,
5	6	ἀντιτάσσεται			ἀντιτάσσω	G04980	V	IPM3,,S,
5	6	ὑμῖν		.	σύ	G47710	RP	,,2D,P,
5	7	μακροθυμήσατε			μακροθυμέω	G31140	V	MAA2,,P,
5	7	οὖν		,	οὖν	G37670	CC	,,,,,,,
5	7	ἀδελφοί		,	ἀδελφός	G00800	N	,,,,VMP,
5	7	ἕως			ἕως	G21930	PI	,,,G,,,
5	7	τῆς			ὁ	G35880	EA	,,,GFS,
5	7	παρουσίας			παρουσία	G39520	N	,,,,GFS,
5	7	τοῦ			ὁ	G35880	EA	,,,GMS,
5	7	Κυρίου		.	κύριος	G29620	N	,,,,GMS,
5	7	ἰδοὺ		,	ὁράω	G37080	IDMAA2	,S,
5	7	ὁ			ὁ	G35880	EA	,,,NMS,
5	7	γεωργὸς			γεωργός	G10920	N	,,,,NMS,
5	7	ἐκδέχεται			ἐκδέχομαι	G15510	V	IPM3,,S,
5	7	τὸν			ὁ	G35880	EA	,,,AMS,
5	7	τίμιον			τίμιος	G50930	AA	,,,AMS,
5	7	καρπὸν			καρπός	G25900	N	,,,,AMS,
5	7	τῆς			ὁ	G35880	EA	,,,GFS,
5	7	γῆς		,	γῆ	G10930	N	,,,,GFS,
5	7	μακροθυμῶν			μακροθυμέω	G31140	V	PPA,NMS,
5	7	ἐπ’			ἐπί	G19090	P	,,,,D,,,
5	7	αὐτῷ			αὐτός	G08460	RP	,,3DMS,
5	7	ἕως			ἕως	G21930	CS	,,,,,,,
5	7	λάβῃ			λαμβάνω	G29830	V	SAA3,,S,
5	7	πρόϊμον			πρόϊμος	G44060	NS	,,,AMS,
5	7	καὶ			καί	G25320	CC	,,,,,,,
5	7	ὄψιμον		.	ὄψιμος	G37970	NS	,,,AMS,
5	8	μακροθυμήσατε			μακροθυμέω	G31140	V	MAA2,,P,
5	8	καὶ			καί	G25320	D	,,,,,,,,
5	8	ὑμεῖς		;	σύ	G47710	RP	,,2N,P,
5	8	στηρίξατε			στηρίζω	G47410	V	MAA2,,P,
5	8	τὰς			ὁ	G35880	EA	,,,AFP,
5	8	καρδίας			καρδία	G25880	N	,,,,AFP,
5	8	ὑμῶν		,	σύ	G47710	RP	,,2G,P,
5	8	ὅτι			ὅτι	G37540	CS	,,,,,,,
5	8	ἡ			ὁ	G35880	EA	,,,NFS,
5	8	παρουσία			παρουσία	G39520	N	,,,,NFS,
5	8	τοῦ			ὁ	G35880	EA	,,,GMS,
5	8	Κυρίου			κύριος	G29620	N	,,,,GMS,
5	8	ἤγγικεν		.	ἐγγίζω	G14480	V	IEA3,,S,
5	9	μὴ			μή	G33610	D	,,,,,,,,
5	9	στενάζετε		,	στενάζω	G47270	V	MPA2,,P,
5	9	ἀδελφοί		,	ἀδελφός	G00800	N	,,,,VMP,
5	9	κατ’			κατά	G25960	P	,,,,G,,,
5	9	ἀλλήλων		,	ἀλλήλων	G02400	RC	,,,GMP,
5	9	ἵνα			ἵνα	G24430	CS	,,,,,,,
5	9	μὴ			μή	G33610	D	,,,,,,,,
5	9	κριθῆτε		.	κρίνω	G29190	V	SAP2,,P,
5	9	ἰδοὺ		,	ὁράω	G37080	IDMAA2	,S,
5	9	ὁ			ὁ	G35880	EA	,,,NMS,
5	9	κριτὴς			κριτής	G29230	N	,,,,NMS,
5	9	πρὸ			πρό	G42530	P	,,,,G,,,
5	9	τῶν			ὁ	G35880	EA	,,,GFP,
5	9	θυρῶν			θύρα	G23740	N	,,,,GFP,
5	9	ἕστηκεν		.	ἵστημι	G24760	V	IEA3,,S,
5	10	ὑπόδειγμα			ὑπόδειγμα	G52620	N	,,,,ANS,
5	10	λάβετε		,	λαμβάνω	G29830	V	MAA2,,P,
5	10	ἀδελφοί		,	ἀδελφός	G00800	N	,,,,VMP,
5	10	τῆς			ὁ	G35880	EA	,,,GFS,
5	10	κακοπαθίας			κακοπαθία	G25520	N	,,,,GFS,
5	10	καὶ			καί	G25320	CC	,,,,,,,
5	10	τῆς			ὁ	G35880	EA	,,,GFS,
5	10	μακροθυμίας		,	μακροθυμία	G31150	N	,,,,GFS,
5	10	τοὺς			ὁ	G35880	EA	,,,AMP,
5	10	προφήτας		,	προφήτης	G43960	N	,,,,AMP,
5	10	οἳ			ὅς	G37390	RR	,,,NMP,
5	10	ἐλάλησαν			λαλέω	G29800	V	IAA3,,P,
5	10	ἐν			ἐν	G17220	P	,,,,D,,,
5	10	τῷ			ὁ	G35880	EA	,,,DNS,
5	10	ὀνόματι			ὄνομα	G36860	N	,,,,DNS,
5	10	Κυρίου		.	κύριος	G29620	N	,,,,GMS,
5	11	ἰδοὺ		,	ὁράω	G37080	IDMAA2	,S,
5	11	μακαρίζομεν			μακαρίζω	G31060	V	IPA1,,P,
5	11	τοὺς			ὁ	G35880	RD	,,,AMP,
5	11	ὑπομείναντας		.	ὑπομένω	G52780	V	PAA,AMP,
5	11	τὴν			ὁ	G35880	EA	,,,AFS,
5	11	ὑπομονὴν			ὑπομονή	G52810	N	,,,,AFS,
5	11	Ἰὼβ			Ἰώβ	G24920	N	,,,,GMSI
5	11	ἠκούσατε		,	ἀκούω	G01910	V	IAA2,,P,
5	11	καὶ			καί	G25320	CC	,,,,,,,
5	11	τὸ			ὁ	G35880	EA	,,,ANS,
5	11	τέλος			τέλος	G50560	N	,,,,ANS,
5	11	Κυρίου			κύριος	G29620	N	,,,,GMS,
5	11	εἴδετε		,	ὁράω	G37080	V	IAA2,,P,
5	11	ὅτι			ὅτι	G37540	CS	,,,,,,,
5	11	πολύσπλαγχνός			πολύσπλαγχνος	G41840	NS	,,,NMS,
5	11	ἐστιν			εἰμί	G15100	V	IPA3,,S,
5	11	ὁ			ὁ	G35880	EA	,,,NMS,
5	11	Κύριος			κύριος	G29620	N	,,,,NMS,
5	11	καὶ			καί	G25320	CC	,,,,,,,
5	11	οἰκτίρμων		.	οἰκτίρμων	G36290	NS	,,,NMS,
5	12	πρὸ			πρό	G42530	P	,,,,G,,,
5	12	πάντων			πᾶς	G39560	RI	,,,GNP,
5	12	δέ		,	δέ	G11610	CC	,,,,,,,
5	12	ἀδελφοί			ἀδελφός	G00800	N	,,,,VMP,
5	12	μου		,	ἐγώ	G14730	RP	,,1G,S,
5	12	μὴ			μή	G33610	D	,,,,,,,,
5	12	ὀμνύετε		,	ὀμνύω	G36600	V	MPA2,,P,
5	12	μήτε			μήτε	G33830	DO	,,,,,,,
5	12	τὸν			ὁ	G35880	EA	,,,AMS,
5	12	οὐρανὸν		,	οὐρανός	G37720	N	,,,,AMS,
5	12	μήτε			μήτε	G33830	CO	,,,,,,,
5	12	τὴν			ὁ	G35880	EA	,,,AFS,
5	12	γῆν		,	γῆ	G10930	N	,,,,AFS,
5	12	μήτε			μήτε	G33830	CO	,,,,,,,
5	12	ἄλλον			ἄλλος	G02430	RI	,,,AMS,
5	12	τινὰ			τις	G51000	EQ	,,,AMS,
5	12	ὅρκον		;	ὅρκος	G37270	N	,,,,AMS,
5	12	ἤτω			εἰμί	G15100	V	MPA3,,S,
5	12	δὲ			δέ	G11610	CC	,,,,,,,
5	12	ὑμῶν			σύ	G47710	RP	,,2G,P,
5	12	τὸ			ὁ	G35880	EP	,,,NNS,
5	12	ναὶ		,	ναί	G34830	N	,,,,NNSI
5	12	ναὶ		,	ναί	G34830	N	,,,,NNSI
5	12	καὶ			καί	G25320	CC	,,,,,,,
5	12	τὸ			ὁ	G35880	EP	,,,NNS,
5	12	οὒ		,	οὔ	G37560	N	,,,,NNSI
5	12	οὔ		,	οὔ	G37560	N	,,,,NNSI
5	12	ἵνα			ἵνα	G24430	CS	,,,,,,,
5	12	μὴ			μή	G33610	D	,,,,,,,,
5	12	ὑπὸ			ὑπό	G52590	P	,,,,A,,,
5	12	κρίσιν			κρίσις	G29200	N	,,,,AFS,
5	12	πέσητε		.	πίπτω	G40980	V	SAA2,,P,
5	13	κακοπαθεῖ			κακοπαθέω	G25530	V	IPA3,,S,
5	13	τις			τις	G51000	RI	,,,NMS,
5	13	ἐν			ἐν	G17220	P	,,,,D,,,
5	13	ὑμῖν		?	σύ	G47710	RP	,,2D,P,
5	13	προσευχέσθω		.	προσεύχομαι	G43360	V	MPM3,,S,
5	13	εὐθυμεῖ			εὐθυμέω	G21140	V	IPA3,,S,
5	13	τις		?	τις	G51000	RI	,,,NMS,
5	13	ψαλλέτω		.	ψάλλω	G55670	V	MPA3,,S,
5	14	ἀσθενεῖ			ἀσθενέω	G07700	V	IPA3,,S,
5	14	τις			τις	G51000	RI	,,,NMS,
5	14	ἐν			ἐν	G17220	P	,,,,D,,,
5	14	ὑμῖν		?	σύ	G47710	RP	,,2D,P,
5	14	προσκαλεσάσθω			προσκαλέω	G43410	V	MAM3,,S,
5	14	τοὺς			ὁ	G35880	EA	,,,AMP,
5	14	πρεσβυτέρους			πρεσβύτερος	G42450	NS	,,,AMPC
5	14	τῆς			ὁ	G35880	EA	,,,GFS,
5	14	ἐκκλησίας		,	ἐκκλησία	G15770	N	,,,,GFS,
5	14	καὶ			καί	G25320	CC	,,,,,,,
5	14	προσευξάσθωσαν			προσεύχομαι	G43360	V	MAM3,,P,
5	14	ἐπ’			ἐπί	G19090	P	,,,,A,,,
5	14	αὐτὸν		,	αὐτός	G08460	RP	,,3AMS,
5	14	ἀλείψαντες			ἀλείφω	G02180	V	PAA,NMP,
5	14	αὐτὸν			αὐτός	G08460	RP	,,3AMS,
5	14	ἐλαίῳ			ἔλαιον	G16370	N	,,,,DNS,
5	14	ἐν			ἐν	G17220	P	,,,,D,,,
5	14	τῷ			ὁ	G35880	EA	,,,DNS,
5	14	ὀνόματι			ὄνομα	G36860	N	,,,,DNS,
5	14	τοῦ			ὁ	G35880	EA	,,,GMS,
5	14	Κυρίου		.	κύριος	G29620	N	,,,,GMS,
5	15	καὶ			καί	G25320	CC	,,,,,,,
5	15	ἡ			ὁ	G35880	EA	,,,NFS,
5	15	εὐχὴ			εὐχή	G21710	N	,,,,NFS,
5	15	τῆς			ὁ	G35880	EA	,,,GFS,
5	15	πίστεως			πίστις	G41020	N	,,,,GFS,
5	15	σώσει			σῴζω	G49820	V	IFA3,,S,
5	15	τὸν			ὁ	G35880	RD	,,,AMS,
5	15	κάμνοντα		,	κάμνω	G25770	V	PPA,AMS,
5	15	καὶ			καί	G25320	CC	,,,,,,,
5	15	ἐγερεῖ			ἐγείρω	G14530	V	IFA3,,S,
5	15	αὐτὸν			αὐτός	G08460	RP	,,3AMS,
5	15	ὁ			ὁ	G35880	EA	,,,NMS,
5	15	Κύριος		;	κύριος	G29620	N	,,,,NMS,
5	15	κἂν			κἄν	G25790	CS	,,,,,,,
5	15	ἁμαρτίας			ἁμαρτία	G02660	N	,,,,AFP,
5	15	ᾖ			εἰμί	G15100	V	SPA3,,S,
5	15	πεποιηκώς		,	ποιέω	G41600	V	PEA,NMS,
5	15	ἀφεθήσεται			ἀφίημι	G08630	V	IFP3,,S,
5	15	αὐτῷ		.	αὐτός	G08460	RP	,,3DMS,
5	16	ἐξομολογεῖσθε			ἐξομολογέω	G18430	V	MPM2,,P,
5	16	οὖν			οὖν	G37670	CC	,,,,,,,
5	16	ἀλλήλοις			ἀλλήλων	G02400	RC	,,,DMP,
5	16	τὰς			ὁ	G35880	EP	,,,AFP,
5	16	ἁμαρτίας		,	ἁμαρτία	G02660	N	,,,,AFP,
5	16	καὶ			καί	G25320	CC	,,,,,,,
5	16	προσεύχεσθε			προσεύχομαι	G43360	V	MPM2,,P,
5	16	ὑπὲρ			ὑπέρ	G52280	P	,,,,G,,,
5	16	ἀλλήλων		,	ἀλλήλων	G02400	RC	,,,GMP,
5	16	ὅπως			ὅπως	G37040	CS	,,,,,,,
5	16	ἰαθῆτε		.	ἰάομαι	G23900	V	SAP2,,P,
5	16	πολὺ			πολύς	G41830	RI	,,,ANS,
5	16	ἰσχύει			ἰσχύω	G24800	V	IPA3,,S,
5	16	δέησις			δέησις	G11620	N	,,,,NFS,
5	16	δικαίου			δίκαιος	G13420	NS	,,,GMS,
5	16	ἐνεργουμένη		.	ἐνεργέω	G17540	V	PPM,NFS,
5	17	Ἠλείας			Ἠλείας	G22430	N	,,,,NMS,
5	17	ἄνθρωπος			ἄνθρωπος	G04440	N	,,,,NMS,
5	17	ἦν			εἰμί	G15100	V	IIA3,,S,
5	17	ὁμοιοπαθὴς			ὁμοιοπαθής	G36630	AA	,,,NMS,
5	17	ἡμῖν		,	ἐγώ	G14730	RP	,,1D,P,
5	17	καὶ			καί	G25320	CC	,,,,,,,
5	17	προσευχῇ			προσευχή	G43350	N	,,,,DFS,
5	17	προσηύξατο			προσεύχομαι	G43360	V	IAM3,,S,
5	17	τοῦ			ὁ	G35880	RD	,,,GNS,
5	17	μὴ			μή	G33610	D	,,,,,,,,
5	17	βρέξαι		,	βρέχω	G10260	V	NAA,,,,,
5	17	καὶ			καί	G25320	CC	,,,,,,,
5	17	οὐκ			οὐ	G37560	D	,,,,,,,,
5	17	ἔβρεξεν			βρέχω	G10260	V	IAA3,,S,
5	17	ἐπὶ			ἐπί	G19090	P	,,,,G,,,
5	17	τῆς			ὁ	G35880	EA	,,,GFS,
5	17	γῆς		,	γῆ	G10930	N	,,,,GFS,
5	17	ἐνιαυτοὺς			ἐνιαυτός	G17630	N	,,,,AMP,
5	17	τρεῖς			τρεῖς	G51400	EN	,,,AMP,
5	17	καὶ			καί	G25320	CC	,,,,,,,
5	17	μῆνας			μήν	G33760	N	,,,,AMP,
5	17	ἕξ		.	ἕξ	G18030	EN	,,,AMPI
5	18	καὶ			καί	G25320	CC	,,,,,,,
5	18	πάλιν			πάλιν	G38250	D	,,,,,,,,
5	18	προσηύξατο		,	προσεύχομαι	G43360	V	IAM3,,S,
5	18	καὶ			καί	G25320	CC	,,,,,,,
5	18	ὁ			ὁ	G35880	EA	,,,NMS,
5	18	οὐρανὸς			οὐρανός	G37720	N	,,,,NMS,
5	18	ὑετὸν			ὑετός	G52050	N	,,,,AMS,
5	18	ἔδωκεν		,	δίδωμι	G13250	V	IAA3,,S,
5	18	καὶ			καί	G25320	CC	,,,,,,,
5	18	ἡ			ὁ	G35880	EA	,,,NFS,
5	18	γῆ			γῆ	G10930	N	,,,,NFS,
5	18	ἐβλάστησεν			βλαστάω	G09850	V	IAA3,,S,
5	18	τὸν			ὁ	G35880	EA	,,,AMS,
5	18	καρπὸν			καρπός	G25900	N	,,,,AMS,
5	18	αὐτῆς		.	αὐτός	G08460	RP	,,3GFS,
5	19	ἀδελφοί			ἀδελφός	G00800	N	,,,,VMP,
5	19	μου		,	ἐγώ	G14730	RP	,,1G,S,
5	19	ἐάν			ἐάν	G14370	CS	,,,,,,,
5	19	τις			τις	G51000	RI	,,,NMS,
5	19	ἐν			ἐν	G17220	P	,,,,D,,,
5	19	ὑμῖν			σύ	G47710	RP	,,2D,P,
5	19	πλανηθῇ			πλανάω	G41050	V	SAP3,,S,
5	19	ἀπὸ			ἀπό	G05750	P	,,,,G,,,
5	19	τῆς			ὁ	G35880	EA	,,,GFS,
5	19	ἀληθείας		,	ἀλήθεια	G02250	N	,,,,GFS,
5	19	καὶ			καί	G25320	CC	,,,,,,,
5	19	ἐπιστρέψῃ			ἐπιστρέφω	G19940	V	SAA3,,S,
5	19	τις			τις	G51000	RI	,,,NMS,
